aid,size,cpumax,cpumin,cpuavg,cpustdev,cpuxg,memmax,memmin,memavg,memstdev,memxg,disk,p
app_3047,5,0.554,0.5,0.501,0.007,0.053,6.4707,1,6.2418,0.5451,0.2289,60,0
app_3048,62,7.143,1.351,3.1665,1.1925,3.9765,14.7611,6.067,11.5065,3.2344,3.2546,80,0
app_3049,2,1.265,0.5,0.7958,0.3143,0.4692,5.6562,3.4062,4.9053,0.4763,0.7508,60,0
app_305,3,0.666,0.5,0.5017,0.0168,0.1643,3.9198,2.4113,2.707,0.2896,1.2127,60,0
app_3050,4,0.5,0.5,0.5,0,0,3.5217,3.0079,3.3215,0.1193,0.2002,60,0
app_3051,1,0.5,0.5,0.5,0,0,2.6601,2.2264,2.4913,0.0939,0.1688,60,0
app_3052,2,4,4,4,0,0,8,8,8,0,0,60,0
app_3053,4,0.707,0.5,0.5024,0.0211,0.2046,4.7055,2.7275,3.2926,0.4917,1.4129,60,0
app_3054,9,3.686,1.416,2.4031,0.5741,1.2829,6.2118,4.6377,5.5644,0.3777,0.6474,60,0
app_3055,1,0.5,0.5,0.5,0,0,4.1434,3.9779,4.0643,0.0456,0.0791,60,0
app_3056,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3057,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3058,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3059,2,0.5,0.5,0.5,0,0,3.3246,2.7493,3.0732,0.1448,0.2514,60,0
app_306,4,0.5,0.5,0.5,0,0,3.5659,1,3.3248,0.2655,0.2411,60,0
app_3060,2,0.687,0.5,0.5075,0.0279,0.1795,5.2611,4.1698,5.0173,0.2258,0.2437,60,0
app_3061,1,0.5,0.5,0.5,0,0,3.2861,2.7384,3.0645,0.2,0.2216,60,0
app_3062,2,0.5,0.5,0.5,0,0,2.2475,1.7995,2.0684,0.1258,0.1791,60,0
app_3063,2,0.5,0.5,0.5,0,0,5.1474,4.6055,4.9871,0.1007,0.1603,60,0
app_3064,1,1.41,0.5,0.6755,0.2596,0.7345,5.0279,3.7684,4.2077,0.3806,0.8202,60,0
app_3065,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3066,13,1.807,0.5,0.8496,0.2708,0.9574,6.7464,4.9214,5.5608,0.6398,1.1856,100,0
app_3067,2,0.5,0.5,0.5,0,0,3.1369,2.7931,3.0108,0.0923,0.126,60,0
app_3068,2,1.574,0.5,0.5398,0.1453,1.0342,4.413,3.1218,3.9004,0.296,0.5126,60,0
app_3069,1,4,4,4,0,0,8,8,8,0,0,60,0
app_307,11,1.035,0.5,0.5103,0.0721,0.5247,6.2605,6.019,6.1875,0.0456,0.073,60,0
app_3070,19,2.307,0.608,1.4797,0.4745,0.8273,1,1,1,0,0,100,0
app_3071,2,0.5,0.5,0.5,0,0,3.7337,1,2.7642,0.9726,0.9695,60,0
app_3072,1,0.5,0.5,0.5,0,0,4.2243,3.8375,4.0762,0.1185,0.1481,60,0
app_3073,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3074,2,1.275,0.5,0.5259,0.1079,0.7491,5.9041,1,1.6823,1.6803,4.2218,60,0
app_3075,2,0.5,0.5,0.5,0,0,2.8411,2.3461,2.7667,0.0998,0.0745,60,0
app_3076,5,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3077,130,3.812,0.598,1.5507,0.7937,2.2613,5.7598,1,5.2848,0.7827,0.475,60,0
app_3078,4,0.5,0.5,0.5,0,0,2.9542,1.6802,2.6172,0.2776,0.337,60,0
app_3079,2,0.5,0.5,0.5,0,0,5.3595,4.9025,5.1909,0.1166,0.1685,60,0
app_308,2,0.5,0.5,0.5,0,0,1.2223,1,1.0089,0.0391,0.2134,60,0
app_3080,3,0.976,0.5,0.529,0.0867,0.447,6.5015,1,6.0653,0.9245,0.4362,60,0
app_3081,2,0.5,0.5,0.5,0,0,4.8853,3.3336,4.6583,0.356,0.2271,60,0
app_3082,1,0.5,0.5,0.5,0,0,5.1442,4.5614,4.8609,0.1717,0.2834,60,0
app_3083,5,2.055,0.5,0.5493,0.1815,1.5057,5.5856,1.7784,4.326,0.7088,1.2596,60,0
app_3084,2,0.5,0.5,0.5,0,0,2.8582,2.4037,2.7308,0.0776,0.1274,60,0
app_3085,10,0.768,0.5,0.5056,0.0294,0.2624,7.1872,3.2749,6.0145,0.5545,1.1727,60,0
app_3086,2,1.369,0.5,0.9057,0.3354,0.4633,6.2373,1,5.5369,0.9798,0.7005,60,0
app_3087,18,0.764,0.5,0.5051,0.0359,0.2589,4.9003,4.55,4.8212,0.1069,0.079,60,0
app_3088,24,2.744,0.5,0.7174,0.4177,2.0266,5.9619,1,5.1502,1.5052,0.8117,60,0
app_3089,2,1.206,0.5,0.606,0.1353,0.6,9.0346,7.4725,8.5697,0.4184,0.4649,80,0
app_309,2,1.2,0.5,0.5145,0.0871,0.6855,7.4,5.7228,6.1773,0.549,1.2227,60,0
app_3090,1,4,4,4,0,0,10,10,10,0,0,60,0
app_3091,40,3.802,0.5,0.8353,0.6083,2.9667,6.8032,6.0483,6.5948,0.1898,0.2083,60,0
app_3092,2,0.5,0.5,0.5,0,0,4.954,4.6469,4.8673,0.0847,0.0867,60,0
app_3093,1,1.095,0.5,0.5061,0.0601,0.5889,2.7582,1.9745,2.4457,0.1623,0.3125,40,0
app_3094,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3095,15,1.809,0.5,0.6677,0.2947,1.1413,6.4338,5.0933,5.7653,0.226,0.6685,60,0
app_3096,7,0.5,0.5,0.5,0,0,3.7491,1,3.4938,0.2859,0.2553,60,0
app_3097,9,2.558,0.5,0.6721,0.2942,1.8859,5.9354,4.8392,5.4171,0.255,0.5183,60,0
app_3098,2,0.5,0.5,0.5,0,0,3.5111,1,1.2857,0.661,2.2254,60,0
app_3099,1,0.5,0.5,0.5,0,0,4.001,3.5296,3.847,0.1398,0.154,60,0
app_31,1,0.5,0.5,0.5,0,0,5.1036,3.2765,4.3171,0.5497,0.7864,60,0
app_310,71,3.832,0.5,0.6845,0.5159,3.1475,5.83,5.1787,5.3887,0.1615,0.4413,60,0
app_3100,1,0.5,0.5,0.5,0,0,3.3561,2.6562,2.9012,0.1957,0.4549,60,0
app_3101,15,2.119,0.5,0.7844,0.3375,1.3346,6.5783,5.1007,5.7061,0.3973,0.8721,60,0
app_3102,1,0.5,0.5,0.5,0,0,3.1076,2.4206,2.6619,0.0983,0.4457,60,0
app_3103,8,3.279,0.5,0.5458,0.2814,2.7332,5.168,3.2043,4.8975,0.2906,0.2706,60,0
app_3104,3,1.5,0.5,0.8498,0.2701,0.6502,6.3866,6.3098,6.3536,0.0168,0.033,60,0
app_3105,13,3.482,0.5,1.2341,0.4919,2.2479,5.1695,1,3.1654,2.0479,2.0041,40,0
app_3106,39,4,1.565,2.8975,1.01,1.1025,7.7906,1,7.3133,0.664,0.4773,60,0
app_3107,12,1.514,0.5,0.5489,0.165,0.9651,6.2336,5.2736,5.6276,0.1767,0.6061,60,0
app_3108,63,4.896,0.5,1.3139,0.6934,3.5821,11.8177,6.7411,8.5228,0.8402,3.2948,60,0
app_3109,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_311,3,1.061,0.5,0.5153,0.0725,0.5457,5.489,4.0351,5.2184,0.2715,0.2706,60,0
app_3110,2,0.5,0.5,0.5,0,0,2.7257,1,1.1299,0.4384,1.5958,60,0
app_3111,2,0.5,0.5,0.5,0,0,5.2238,3.4098,4.8827,0.3383,0.3411,60,0
app_3112,24,1.917,0.829,1.3073,0.2042,0.6097,6.3193,6.0325,6.2022,0.0531,0.1171,60,0
app_3113,1,0.5,0.5,0.5,0,0,2.569,1,1.143,0.452,1.4261,60,0
app_3114,2,0.845,0.5,0.5035,0.0349,0.3415,3.4606,2.863,3.2166,0.1346,0.2439,60,0
app_3115,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3116,2,4,4,4,0,0,16,16,16,0,0,80,0
app_3117,3,7.643,0.5,2.0729,1.6925,5.5701,9.2655,8.0811,8.7498,0.3465,0.5157,60,0
app_3118,2,0.5,0.5,0.5,0,0,3.8085,2.594,3.1153,0.4113,0.6933,60,0
app_3119,2,0.5,0.5,0.5,0,0,2.7536,1,2.3907,0.5991,0.3628,60,0
app_312,5,0.813,0.5,0.5224,0.0652,0.2906,4.7489,3.9007,4.5988,0.112,0.1501,40,0
app_3120,1,0.5,0.5,0.5,0,0,4.0476,3.0548,3.5322,0.2443,0.5154,60,0
app_3121,6,1.863,0.5,0.8772,0.4056,0.9858,1,1,1,0,0,60,0
app_3122,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3123,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3124,3,4.055,0.5,0.6105,0.3645,3.4445,2.4639,1,2.2091,0.2761,0.2548,60,0
app_3125,2,2.147,0.5,0.5168,0.1664,1.6302,9.3285,5.3745,8.1678,0.858,1.1607,60,0
app_3126,1,1.765,0.5,0.533,0.1733,1.232,6.3604,5.2765,5.6308,0.2848,0.7296,60,0
app_3127,29,0.5,0.5,0.5,0,0,5.5886,1,3.6539,2.1714,1.9347,60,0
app_3128,2,0.582,0.5,0.5011,0.0086,0.0809,6.3117,1,1.8188,1.8661,4.4929,60,0
app_3129,1,0.5,0.5,0.5,0,0,1.8686,1,1.632,0.1555,0.2366,60,0
app_313,3,0.5,0.5,0.5,0,0,3.9359,1,1.235,0.7923,2.7009,60,0
app_3130,1,0.5,0.5,0.5,0,0,1.2859,1,1.0254,0.0667,0.2605,60,0
app_3131,1,0.539,0.5,0.5004,0.0039,0.0386,5.0042,3.7003,4.6077,0.2549,0.3965,60,0
app_3132,3,1.263,0.5,0.5094,0.0785,0.7536,3.9099,1,2.5987,0.3735,1.3113,60,0
app_3133,2,0.5,0.5,0.5,0,0,5.2256,3.0603,4.3394,0.7908,0.8861,60,0
app_3134,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3135,4,0.5,0.5,0.5,0,0,3.2376,2.5741,3.0947,0.1587,0.1429,60,0
app_3136,8,0.685,0.5,0.5438,0.0551,0.1412,1,1,1,0,0,60,0
app_3137,1,1.334,0.5,1.0786,0.1961,0.2554,2.5076,2.4226,2.4502,0.0162,0.0574,60,0
app_3138,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3139,1,0.5,0.5,0.5,0,0,2.8643,2.4166,2.5965,0.1226,0.2679,60,0
app_314,1,3.931,1.697,2.9737,0.6269,0.9573,4.674,3.1134,4.3873,0.4244,0.2867,60,0
app_3140,2,0.5,0.5,0.5,0,0,3.5181,3.0301,3.3178,0.1313,0.2002,60,0
app_3141,1,0.5,0.5,0.5,0,0,2.7827,2.5136,2.666,0.0635,0.1167,60,0
app_3142,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3143,2,0.5,0.5,0.5,0,0,4.2739,3.6001,4.0975,0.1259,0.1763,60,0
app_3144,6,2.409,0.5,1.9236,0.5461,0.4854,4.9603,3.0989,4.3543,0.357,0.606,60,0
app_3145,5,1.325,0.5,0.9833,0.221,0.3417,5.2222,4.7141,5.0554,0.1273,0.1668,60,0
app_3146,3,0.5,0.5,0.5,0,0,3.3174,2.6415,3.0643,0.1529,0.2532,60,0
app_3147,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3148,2,0.5,0.5,0.5,0,0,3.432,2.2233,3.0233,0.4138,0.4087,60,0
app_3149,1,0.5,0.5,0.5,0,0,3.0003,2.5453,2.7292,0.1357,0.2711,60,0
app_315,1,0.5,0.5,0.5,0,0,1.2162,1,1.0192,0.0583,0.197,60,0
app_3150,1,0.5,0.5,0.5,0,0,5.5588,5.0576,5.3844,0.1365,0.1744,60,0
app_3151,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3152,3,0.5,0.5,0.5,0,0,3.1263,2.5044,2.8794,0.1528,0.2469,60,0
app_3153,6,4,0.5,0.5699,0.4745,3.4301,5.0613,4.4054,4.8373,0.1325,0.2239,60,0
app_3154,1,0.5,0.5,0.5,0,0,3.0187,2.4639,2.7772,0.1374,0.2415,60,0
app_3155,2,0.5,0.5,0.5,0,0,3.2651,1,2.0599,1.0132,1.2051,60,0
app_3156,2,0.897,0.5,0.5084,0.0502,0.3886,5.9808,2.5991,4.6196,0.7639,1.3612,60,0
app_3157,3,0.927,0.5,0.5044,0.0431,0.4226,5.085,1,2.733,1.9082,2.352,60,0
app_3158,28,1.176,0.5,0.5317,0.1161,0.6443,6.9021,4.0148,5.9453,0.6405,0.9568,60,0
app_3159,1,0.5,0.5,0.5,0,0,5.3129,4.4748,5.0518,0.1818,0.2611,60,0
app_316,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3160,1,1.096,0.5,0.6212,0.154,0.4748,5.0292,4.5816,4.6207,0.0432,0.4086,60,0
app_3161,2,0.5,0.5,0.5,0,0,3.3488,3.3488,3.3488,0,0,60,0
app_3162,17,0.612,0.5,0.5011,0.0113,0.1109,1,1,1,0,0,60,0
app_3163,2,0.5,0.5,0.5,0,0,2.943,2.3899,2.7095,0.1532,0.2335,60,0
app_3164,25,1.047,0.5,0.5093,0.0659,0.5377,4.6807,3.837,4.3685,0.1528,0.3122,60,0
app_3165,8,3.528,0.5,0.9666,0.6117,2.5614,6.1903,5.2536,5.7614,0.2848,0.4289,60,0
app_3166,2,0.5,0.5,0.5,0,0,3.0274,2.3492,2.8278,0.1134,0.1996,60,0
app_3167,1,0.5,0.5,0.5,0,0,2.9564,2.3079,2.393,0.1353,0.5633,60,0
app_3168,10,1.08,0.5,0.619,0.1285,0.461,6.2291,4.9505,5.5434,0.4552,0.6856,60,0
app_3169,126,3.355,0.5,1.4107,0.7561,1.9443,7.9704,6.1989,7.1217,0.3976,0.8488,60,0
app_317,6,0.974,0.5,0.5886,0.094,0.3854,5.8517,4.921,5.5439,0.1827,0.3077,60,0
app_3170,3,0.544,0.5,0.5004,0.0044,0.0436,3.9413,3.3233,3.6377,0.2039,0.3036,60,0
app_3171,2,4,4,4,0,0,8,8,8,0,0,60,0
app_3172,6,0.761,0.5,0.5041,0.03,0.2569,4.7476,3.7915,4.3867,0.2502,0.3609,80,0
app_3173,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3174,1,0.5,0.5,0.5,0,0,1.3268,1,1.0149,0.0585,0.3119,100,0
app_3175,1,0.972,0.5,0.5211,0.0856,0.4509,5.8733,4.7584,5.3244,0.3243,0.5488,60,0
app_3176,3,0.5,0.5,0.5,0,0,3.7554,1,1.8686,1.1347,1.8868,60,0
app_3177,2,0.5,0.5,0.5,0,0,4.4389,2.0641,3.6321,0.8955,0.8068,80,0
app_3178,2,0.5,0.5,0.5,0,0,3.5037,1,2.3049,1.1412,1.1987,60,0
app_3179,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_318,6,1.16,0.5,0.512,0.072,0.648,5.3808,4.6318,5.1765,0.1336,0.2044,60,0
app_3180,3,0.5,0.5,0.5,0,0,2.9209,2.417,2.7839,0.1184,0.137,60,0
app_3181,1,0.5,0.5,0.5,0,0,1,1,1,0,0,100,0
app_3182,9,4,0.562,2.316,0.8633,1.684,6.8458,5.0602,5.9547,0.4301,0.891,60,0
app_3183,200,8,2.234,4.9333,1.4046,3.0667,9.3132,8.9852,9.221,0.0767,0.0921,100,0
app_3184,1,0.5,0.5,0.5,0,0,4.147,4.0902,4.126,0.0142,0.0209,60,0
app_3185,1,0.5,0.5,0.5,0,0,2.8466,2.69,2.7807,0.0384,0.0659,60,0
app_3186,3,0.608,0.5,0.5023,0.0139,0.1057,5.6105,3.9194,5.3222,0.277,0.2883,60,0
app_3187,5,0.5,0.5,0.5,0,0,4.4615,2.7474,3.943,0.32,0.5184,60,0
app_3188,1,0.532,0.5,0.5007,0.0043,0.0313,5.4651,3.7093,4.9304,0.4724,0.5347,60,0
app_3189,5,0.5,0.5,0.5,0,0,4.9826,1,3.9803,0.8173,1.0023,60,0
app_319,1,0.755,0.5,0.509,0.0418,0.246,5.5854,4.9689,5.332,0.2049,0.2535,60,0
app_3190,2,1.099,0.5,0.545,0.1421,0.554,4.8855,1,4.4324,0.9505,0.4531,60,0
app_3191,12,0.816,0.5,0.5034,0.032,0.3126,5.9064,1,1.4418,0.9498,4.4646,60,0
app_3192,3,0.5,0.5,0.5,0,0,3.6582,3.0443,3.4234,0.1718,0.2348,80,0
app_3193,2,1.29,0.5,0.6928,0.3308,0.5972,2.6666,1,1.2711,0.5082,1.3955,60,0
app_3194,2,0.563,0.5,0.5006,0.0064,0.0624,4.2582,3.1099,3.6346,0.2703,0.6236,60,0
app_3195,3,0.555,0.5,0.5006,0.0056,0.0544,5.2937,2.7171,5,0.3646,0.2937,60,0
app_3196,1,0.5,0.5,0.5,0,0,5.3476,3.4097,4.8053,0.4942,0.5423,60,0
app_3197,4,2.605,0.5,0.5222,0.2127,2.0828,6.001,3.8826,4.6793,0.4298,1.3217,60,0
app_3198,1,0.5,0.5,0.5,0,0,4.1796,4.0539,4.0843,0.0312,0.0953,60,0
app_3199,147,3.091,0.5,1.2073,0.5111,1.8837,6.408,6.0684,6.3111,0.0669,0.0969,60,0
app_32,2,0.5,0.5,0.5,0,0,4.7254,3.8701,4.3795,0.2008,0.3459,60,0
app_320,3,0.5,0.5,0.5,0,0,4.0575,2.6605,3.2654,0.3277,0.7922,60,0
app_3200,2,1.085,0.5,0.506,0.0591,0.579,5.3638,3.462,5.1212,0.3428,0.2425,60,0
app_3201,2,1.754,0.5,0.7727,0.3096,0.9813,11.2883,10.6106,11.0471,0.156,0.2412,60,0
app_3202,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3203,8,1.928,0.5,1.1234,0.3207,0.8046,5.7426,5.2545,5.5219,0.1207,0.2207,60,0
app_3204,6,1.655,0.5,0.5121,0.1167,1.1429,2.8529,1,2.3049,0.4729,0.548,60,0
app_3205,2,0.5,0.5,0.5,0,0,3.1316,1,2.9253,0.2862,0.2063,60,0
app_3206,1,0.5,0.5,0.5,0,0,3.3617,2.8021,3.0981,0.1629,0.2636,60,0
app_3207,1,0.5,0.5,0.5,0,0,3.879,2.3135,3.2533,0.3635,0.6257,60,0
app_3208,4,1.269,0.5,0.5177,0.0866,0.7513,5.7172,3.8835,5.3501,0.3431,0.3672,60,0
app_3209,2,2.295,0.5,0.6671,0.4129,1.6279,5.6257,4.4296,5.2941,0.2887,0.3316,60,0
app_321,6,0.864,0.5,0.5037,0.0368,0.3603,5.1817,4.6549,5.0203,0.1327,0.1614,60,0
app_3210,24,4,0.5,1.3869,1.0422,2.6131,5.623,1,4.6933,0.5226,0.9297,60,0
app_3211,4,1.957,0.5,0.5818,0.2275,1.3752,4.1583,1,3.1324,0.511,1.0259,60,0
app_3212,3,1.732,0.5,0.9643,0.2793,0.7677,4.7461,3.7504,4.5384,0.1744,0.2077,60,0
app_3213,162,2.101,0.566,1.3706,0.4315,0.7304,6.253,5.8764,6.0943,0.1185,0.1586,60,0
app_3214,1,0.5,0.5,0.5,0,0,3.5117,2.8949,3.2416,0.1384,0.2701,60,0
app_3215,1,4,4,4,0,0,8,8,8,0,0,100,0
app_3216,3,0.601,0.5,0.5014,0.0107,0.0996,4.6143,3.1988,4.1037,0.5023,0.5106,60,0
app_3217,3,0.5,0.5,0.5,0,0,4.2434,2.7678,3.6487,0.5448,0.5947,60,0
app_3218,3,0.5,0.5,0.5,0,0,3.6547,1,2.4589,1.0635,1.1958,60,0
app_3219,2,0.5,0.5,0.5,0,0,4.278,2.7327,3.5784,0.4127,0.6997,60,0
app_322,2,0.5,0.5,0.5,0,0,3.8138,2.7953,3.2006,0.1919,0.6131,60,0
app_3220,14,1.485,0.5,0.5217,0.1272,0.9633,5.3663,1,1.0446,0.4411,4.3217,60,0
app_3221,2,0.5,0.5,0.5,0,0,2.3109,1,1.6989,0.322,0.612,60,0
app_3222,4,0.5,0.5,0.5,0,0,5.3385,3.2328,4.8949,0.3833,0.4435,80,0
app_3223,5,1.034,0.5,0.5219,0.0742,0.5121,5.6868,4.1279,5.5171,0.3599,0.1697,60,0
app_3224,2,1.559,0.5,0.5184,0.13,1.0406,6.0004,4.7191,5.6169,0.3432,0.3834,60,0
app_3225,2,0.5,0.5,0.5,0,0,5.9195,3.9046,5.1634,0.4909,0.7561,60,0
app_3226,2,0.5,0.5,0.5,0,0,3.3943,2.8903,3.2696,0.1095,0.1247,60,0
app_3227,2,1.132,0.5,0.787,0.2947,0.345,5.0881,3.494,4.6413,0.3648,0.4468,60,0
app_3228,37,2.173,0.567,1.1212,0.3357,1.0518,7.2794,5.5168,6.1662,0.3213,1.1133,60,0
app_3229,1,4,4,4,0,0,8,8,8,0,0,100,0
app_323,2,2.055,0.5,0.5307,0.2138,1.5243,4.5283,2.5962,3.7355,0.6642,0.7928,60,0
app_3230,1,0.5,0.5,0.5,0,0,2.0909,1,1.2685,0.3731,0.8224,200,0
app_3231,2,0.5,0.5,0.5,0,0,5.4641,2.4998,5.3189,0.41,0.1453,60,0
app_3232,1,0.5,0.5,0.5,0,0,3.8719,1,2.2686,1.1106,1.6033,60,0
app_3233,3,0.5,0.5,0.5,0,0,4.2654,3.1903,3.8179,0.3233,0.4475,60,0
app_3234,2,0.5,0.5,0.5,0,0,3.4198,2.5188,3.2192,0.1759,0.2007,60,0
app_3235,11,1.518,0.5,0.515,0.1052,1.003,5.9335,3.8384,5.1789,0.4122,0.7546,60,0
app_3236,1,4,4,4,0,0,16,16,16,0,0,80,0
app_3237,1,0.591,0.5,0.5009,0.0092,0.0901,2.4477,1.715,2.0965,0.1876,0.3512,180,0
app_3238,1,4,4,4,0,0,8,8,8,0,0,60,0
app_3239,4,0.5,0.5,0.5,0,0,7.6708,1,5.9513,1.6936,1.7194,60,0
app_324,1,0.5,0.5,0.5,0,0,3.9818,2.8903,3.152,0.2297,0.8298,60,0
app_3240,7,0.606,0.5,0.5011,0.0107,0.1049,4.9111,2.1084,4.2725,1.0137,0.6386,80,0
app_3241,1,16,16,16,0,0,60,60,60,0,0,60,0
app_3242,2,0.889,0.5,0.5251,0.0624,0.3639,5.2918,3.8002,4.8667,0.2819,0.4252,60,0
app_3243,2,0.521,0.5,0.5002,0.0021,0.0208,4.7424,4.1177,4.5063,0.1679,0.2362,60,0
app_3244,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3245,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3246,3,0.5,0.5,0.5,0,0,3.7448,2.8744,3.4278,0.1853,0.317,60,0
app_3247,21,2.918,0.5,0.6077,0.279,2.3103,6.4218,4.6644,5.1689,0.3839,1.2529,60,0
app_3248,2,4,4,4,0,0,8,8,8,0,0,60,0
app_3249,3,0.659,0.5,0.5033,0.0211,0.1557,6.4901,3.9592,4.7231,0.4618,1.767,60,0
app_325,3,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3250,155,1.815,0.5,0.8289,0.2614,0.9861,5.4779,5.13,5.3442,0.0875,0.1337,40,0
app_3251,3,0.5,0.5,0.5,0,0,4.836,3.5002,4.7075,0.1633,0.1285,300,0
app_3252,47,1.074,0.5,0.5127,0.0706,0.5613,5.0625,4.1782,4.624,0.2475,0.4385,60,0
app_3253,4,2.139,0.5,0.9659,0.4244,1.1731,5.8067,5.6626,5.7487,0.0219,0.058,60,0
app_3254,2,2.548,0.5,1.6613,0.7074,0.8867,5.4166,2.9973,4.4591,0.6253,0.9575,60,0
app_3255,1,0.5,0.5,0.5,0,0,4.3464,2.6903,3.0663,0.3933,1.2801,60,0
app_3256,1,0.5,0.5,0.5,0,0,3.3862,1.6509,2.7888,0.6579,0.5974,60,0
app_3257,1,0.5,0.5,0.5,0,0,2.1108,2.0165,2.0666,0.0239,0.0442,60,0
app_3258,2,0.5,0.5,0.5,0,0,5.9881,5.5072,5.8054,0.1758,0.1827,60,0
app_3259,2,4,0.5,2.0391,1.1495,1.9609,4.0065,2.6953,3.6568,0.3294,0.3498,60,0
app_326,3,0.5,0.5,0.5,0,0,2.6586,2.2071,2.5346,0.119,0.124,60,0
app_3260,15,3.99,0.5,1.2038,0.5337,2.7862,6.3157,5.0611,5.7799,0.2872,0.5358,60,0
app_3261,2,0.5,0.5,0.5,0,0,4.2249,3.0329,3.6896,0.4235,0.5353,60,0
app_3262,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3263,3,2.987,0.5,0.5254,0.2512,2.4616,4.5566,3.0802,3.8358,0.4281,0.7208,80,0
app_3264,1,1.772,0.5,0.6759,0.2928,1.0961,4.6197,2.8119,3.8334,0.6038,0.7863,60,0
app_3265,2,0.986,0.5,0.667,0.1397,0.319,5.9509,3.8972,5.4624,0.4576,0.4885,60,0
app_3266,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3267,1,0.888,0.5,0.504,0.0392,0.384,6.3373,4.4794,5.5128,0.5687,0.8245,60,0
app_3268,1,0.5,0.5,0.5,0,0,2.8657,2.4947,2.6561,0.0844,0.2096,60,0
app_3269,1,0.5,0.5,0.5,0,0,3.139,2.67,2.9702,0.0964,0.1688,60,0
app_327,5,0.988,0.5,0.5511,0.1043,0.4369,5.5797,4.5208,4.96,0.3719,0.6197,60,0
app_3270,5,0.726,0.5,0.5184,0.0445,0.2076,10.3218,6.9549,9.2637,1.0484,1.0581,60,0
app_3271,46,2.598,0.5,0.8486,0.3218,1.7494,6.6334,5.9208,6.3377,0.1522,0.2956,100,0
app_3272,16,2.17,0.5,0.7239,0.2855,1.4461,7.1429,6.0084,6.7273,0.2462,0.4156,60,0
app_3273,2,1.119,0.5,0.5175,0.0843,0.6015,7.9457,1,1.771,2.1795,6.1747,60,0
app_3274,1,0.5,0.5,0.5,0,0,1.4715,1.0633,1.2374,0.0991,0.2341,60,0
app_3275,2,2.681,0.5,1.3308,0.7609,1.3502,5.1843,4.7108,4.9496,0.0985,0.2347,60,0
app_3276,3,2.583,0.5,0.5213,0.2104,2.0617,6.115,3.8481,4.8477,0.503,1.2673,60,0
app_3277,2,0.5,0.5,0.5,0,0,3.1294,2.6525,2.9838,0.1091,0.1456,60,0
app_3278,23,3.015,0.5,1.3134,0.8433,1.7016,1,1,1,0,0,60,0
app_3279,3,0.5,0.5,0.5,0,0,2.6164,1.4432,2.0932,0.4554,0.5232,60,0
app_328,2,0.5,0.5,0.5,0,0,3.9222,2.9032,3.5019,0.1839,0.4203,60,0
app_3280,3,0.5,0.5,0.5,0,0,3.5714,2.3493,3.0265,0.342,0.5449,60,0
app_3281,1,0.5,0.5,0.5,0,0,2.9448,2.8296,2.8891,0.0376,0.0557,60,0
app_3282,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3283,240,3.786,0.821,1.7665,0.6415,2.0195,5.9612,1,5.7736,0.495,0.1876,60,0
app_3284,2,2.833,0.5,0.9275,0.4986,1.9055,9.5936,6.5287,8.9484,0.6103,0.6453,60,0
app_3285,1,0.5,0.5,0.5,0,0,1.3588,1.2319,1.2795,0.0306,0.0792,60,0
app_3286,220,4,3.948,3.9995,0.0053,0.0005,5.8389,1,5.5955,0.5468,0.2435,60,0
app_3287,2,0.5,0.5,0.5,0,0,1.1376,1,1.0014,0.0139,0.1362,60,0
app_3288,4,1.887,0.5,1.1712,0.5076,0.7158,5.749,1,5.4455,0.6666,0.3035,60,0
app_3289,2,0.911,0.5,0.6462,0.1209,0.2648,5.7197,2.9717,5.3981,0.454,0.3215,60,0
app_329,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_3290,82,1.502,0.5,0.8823,0.2992,0.6197,8,7.7593,7.8747,0.0591,0.1253,60,0
